"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"We are responding to a water main break at 42nd &amp; Harney St. Please avoid the area as crews work to make repairs safely this morning. #Omaha",FALSE,1,NA,2022-10-28 11:36:44,FALSE,NA,"1585958743128186881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mudomahane",4,FALSE,FALSE,NA,NA
"We need you #Omaha https://t.co/kELQxcdbbo",FALSE,0,NA,2022-10-28 11:14:06,FALSE,NA,"1585953048354070530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CinemaDee",0,FALSE,FALSE,NA,NA
"#poker #tabels #running #now #on #pokio #poker #app #omaha #plo5 #plo6 #holdem #casgame Join us to play https://t.co/0lLo53Ba6F",FALSE,0,NA,2022-10-28 11:09:57,FALSE,NA,"1585952003523485702",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poker_spc",0,FALSE,FALSE,NA,NA
"Sunny and pleasant today with a light southeast breeze we'll have a high in the lower 60s. #Omaha #newx",FALSE,0,NA,2022-10-28 10:24:52,FALSE,NA,"1585940657654349825",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OmahaWXNow",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 10:14:23,FALSE,NA,"1585938016601747456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Samsingalwayz",15,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 10:02:13,FALSE,NA,"1585934954818670593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","photizotoken",15,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 08:01:57,FALSE,NA,"1585904691342643200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markpal_b",15,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 08:00:56,FALSE,NA,"1585904432608612352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markpal_b",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 07:32:55,FALSE,NA,"1585897385397751810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbrahamZion6",15,TRUE,FALSE,NA,NA
"RT @PaulWestCoach: Great seeing you Professor in #Omaha at @CarsonGroupLLC HQ. Thank you for teaching the next CFP professionals! And enjoy…",FALSE,0,NA,2022-10-28 07:12:30,FALSE,NA,"1585892247702499329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RetirementRisks",1,TRUE,FALSE,NA,NA
"West: Visitors are discussing potential and/or actual layoffs at West!
See the discussion at… https://t.co/u52g7LFHCl",FALSE,0,NA,2022-10-28 06:49:35,TRUE,NA,"1585886479611744257",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheLayoffBot",0,FALSE,FALSE,NA,NA
"Union Pacific: Visitors are discussing potential and/or actual layoffs at Union Pacific!
See the discussion at… https://t.co/lDncEKXoeu",FALSE,0,NA,2022-10-28 06:35:21,TRUE,NA,"1585882894953811968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheLayoffBot",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 06:33:12,FALSE,NA,"1585882357533270016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristChildCare",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 06:33:08,FALSE,NA,"1585882340839940096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChristChildCare",15,TRUE,FALSE,NA,NA
"RT @MacDime54: 1 percent better today.🐻 #omaha https://t.co/VFL0eQ2coK",FALSE,0,NA,2022-10-28 06:29:44,FALSE,NA,"1585881483398770689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LefotuMaiava",1,TRUE,FALSE,NA,NA
"RT @NDOTomaha: #Omaha CLOSED: I-680 NB from Lower Dodge due to night time construction. https://t.co/5u44icG0Gg",FALSE,0,NA,2022-10-28 06:20:25,FALSE,NA,"1585879138623160320",NA,"<a href=""https://huginn-dfw.monarchsystems.net"" rel=""nofollow"">Waze Huginn DFW</a>","waze_omaha",1,TRUE,FALSE,NA,NA
"#Omaha CLOSED: I-680 NB from Lower Dodge due to night time construction. https://t.co/5u44icG0Gg",FALSE,0,NA,2022-10-28 06:17:11,FALSE,NA,"1585878323732746240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NDOTomaha",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 06:13:29,FALSE,NA,"1585877394673397760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnTanuia071",30,TRUE,FALSE,NA,NA
"1 percent better today.🐻 #omaha https://t.co/VFL0eQ2coK",FALSE,17,NA,2022-10-28 05:50:37,FALSE,NA,"1585871637752164353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MacDime54",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 05:29:00,FALSE,NA,"1585866197383479298",NA,"<a href=""https://www.christena.org"" rel=""nofollow"">Media-Post_V_1</a>","_christena_t",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 05:28:29,FALSE,NA,"1585866068941160449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PastorDickB",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 05:09:21,FALSE,NA,"1585861255461478400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thelmabanks",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 05:02:14,FALSE,NA,"1585859464745209856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SamDavi64219393",30,TRUE,FALSE,NA,NA
"RT @TonyVargas: We had so much fun at @OmahaZoo's Ghouls and Glow event last weekend! It was nice to take a little break from campaigning i…",FALSE,0,NA,2022-10-28 04:50:25,FALSE,NA,"1585856488043872257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeeKlawans",22,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 04:32:50,FALSE,NA,"1585852063719702529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YokohamaEsther",15,TRUE,FALSE,NA,NA
"RT @GoVictoryTV: “God is not the author of confusion.” - Kenneth Copeland
 @CopelandNetwork 

#KCMEvent #Omaha #Nebraska #JesusIsLord #Vict…",FALSE,0,NA,2022-10-28 04:30:53,FALSE,NA,"1585851575502675968",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MizBanks",5,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 04:29:46,FALSE,NA,"1585851292588552193",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MizBanks",15,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 04:23:34,FALSE,NA,"1585849731800080384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nagod333",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 03:21:07,FALSE,NA,"1585834014736232449",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","426blessed",30,TRUE,FALSE,NA,NA
"Great seeing you Professor in #Omaha at @CarsonGroupLLC HQ. Thank you for teaching the next CFP professionals! And… https://t.co/3bTMZ92Tuw",FALSE,1,NA,2022-10-28 03:04:55,TRUE,NA,"1585829939529408513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulWestCoach",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 03:01:30,FALSE,NA,"1585829081253556224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rockmayfield94",15,TRUE,FALSE,NA,NA
"#Omaha #jobs #hiring #opportunity @ Westlake ACE Hardware (Omaha, NE) - Part Time Cashier https://t.co/Ac3lhgD2Ft",FALSE,0,NA,2022-10-28 03:00:02,FALSE,NA,"1585828709411573763",NA,"<a href=""https://jobs.frontend.la"" rel=""nofollow"">FrontendLA</a>","FrontendLA",0,FALSE,FALSE,NA,NA
"Shout out to all the Inspire: Celebrating Women’s Leadership Award winners &amp; 400+ nominees. #Omaha is a better community thanks to you.",FALSE,1,NA,2022-10-28 02:58:49,FALSE,NA,"1585828404418338817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NickInzerello",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 02:55:26,FALSE,NA,"1585827553037664257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","underwoods4",30,TRUE,FALSE,NA,NA
"RT @GoVictoryTV: “God is not the author of confusion.” - Kenneth Copeland
 @CopelandNetwork 

#KCMEvent #Omaha #Nebraska #JesusIsLord #Vict…",FALSE,0,NA,2022-10-28 02:49:07,FALSE,NA,"1585825963392253952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","426blessed",5,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 02:39:02,FALSE,NA,"1585823423862870016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fakanlu_John",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 02:33:21,FALSE,NA,"1585821996910141440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Armi11944702",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 02:27:26,FALSE,NA,"1585820506200018944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdhiltibidal",30,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victor…",FALSE,0,NA,2022-10-28 02:24:53,FALSE,NA,"1585819865293631488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RAINBOWBANDA1",15,TRUE,FALSE,NA,NA
"RT @tetra127apparel: Do you know your worth? How do you estimate your value? Tap in folk!! 
#tetra #welcome2thetetralife #yahweh #yeshua #f…",FALSE,0,NA,2022-10-28 02:19:33,FALSE,NA,"1585818521778282498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Didymus1",1,TRUE,FALSE,NA,NA
"Do you know your worth? How do you estimate your value? Tap in folk!! 
#tetra #welcome2thetetralife #yahweh #yeshua… https://t.co/WFvlChlC0j",FALSE,1,NA,2022-10-28 02:14:49,TRUE,NA,"1585817329861918720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tetra127apparel",1,FALSE,FALSE,NA,NA
"RT @GoVictoryTV: “God is not the author of confusion.” - Kenneth Copeland
 @CopelandNetwork 

#KCMEvent #Omaha #Nebraska #JesusIsLord #Vict…",FALSE,0,NA,2022-10-28 02:00:40,FALSE,NA,"1585813768713510912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoGoodnews",5,TRUE,FALSE,NA,NA
"The group My Sister’s Keeper is holding an event Sunday they hope will continue the conversation about breast cance… https://t.co/9K4eIXRI5Z",FALSE,0,NA,2022-10-28 02:00:01,TRUE,NA,"1585813607870337031",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","3NewsNowOmaha",0,FALSE,FALSE,NA,NA
"“Our system is the love system.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign… https://t.co/YBi2WbHBVx",FALSE,147,NA,2022-10-28 01:58:58,TRUE,NA,"1585813342064631813",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CopelandNetwork",15,FALSE,FALSE,NA,NA
"RT @GoVictoryTV: “God is not the author of confusion.” - Kenneth Copeland
 @CopelandNetwork 

#KCMEvent #Omaha #Nebraska #JesusIsLord #Vict…",FALSE,0,NA,2022-10-28 01:56:51,FALSE,NA,"1585812810000310272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zakkydo",5,TRUE,FALSE,NA,NA
"“God is not the author of confusion.” - Kenneth Copeland
 @CopelandNetwork 

#KCMEvent #Omaha #Nebraska… https://t.co/eenxqlGdlA",FALSE,16,NA,2022-10-28 01:56:34,TRUE,NA,"1585812738429026306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoVictoryTV",5,FALSE,FALSE,NA,NA
"RT @janet_chung: Vote Greg Gonzalez for Douglas County Sheriff
#Omaha",FALSE,0,NA,2022-10-28 01:55:27,FALSE,NA,"1585812458177961986",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArtsyOma",2,TRUE,FALSE,NA,NA
"@dpantos I see you on @KETV Did you really make a woman have sex with you and traded her for a promotion?  
What’s… https://t.co/i184Yc4RAs",FALSE,1,"dpantos",2022-10-28 01:54:30,TRUE,"1584927422092578816","1585812217106419712","15750632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tomstonyballs",0,FALSE,FALSE,NA,NA
"RT @TonyVargas: So great to stop by and visit with New Life Family Alliance this afternoon. They're doing such great work to help immigrant…",FALSE,0,NA,2022-10-28 01:53:57,FALSE,NA,"1585812078534660096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArtsyOma",26,TRUE,FALSE,NA,NA
"RT @MissysDayOff: UF's faculty senate passed a no-confidence resolution about hiring Ben Sasse with a vote of 72-16. #Omaha #NESen #UFSasse…",FALSE,0,NA,2022-10-28 01:51:25,FALSE,NA,"1585811443667980288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ArtsyOma",1,TRUE,FALSE,NA,NA
"Fortunate to have this opportunity! Congratulations Bob on your new Honda Ridgeline!! I greatly appreciate your bus… https://t.co/mZaCMTKTdb",FALSE,1,NA,2022-10-28 01:50:42,TRUE,NA,"1585811260343742466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acurtice",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 01:49:11,FALSE,NA,"1585810879303409666",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Just___Meh__",30,TRUE,FALSE,NA,NA
"RT @MissingKids: #MISSING
Adriana was last seen on July 25, 2022 in #Omaha, #Nebraska.
https://t.co/XvzfYu37X2",FALSE,0,NA,2022-10-28 01:41:37,FALSE,NA,"1585808976855212033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LovinNiecy",269,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 01:37:17,FALSE,NA,"1585807887775203328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denlah11",30,TRUE,FALSE,NA,NA
"RT @NDOTomaha: #Omaha I-680 NB @ Pacific St.

Double Left Lane Closure for night time road work.

Reduce Speed, Keep Right in the Area. htt…",FALSE,0,NA,2022-10-28 01:30:27,FALSE,NA,"1585806164834516994",NA,"<a href=""https://huginn-dfw.monarchsystems.net"" rel=""nofollow"">Waze Huginn DFW</a>","waze_omaha",1,TRUE,FALSE,NA,NA
"Winning the lottery is always a dream... but how would you spend it? Would you quit your job? The 3 News Now Team s… https://t.co/l3iJHc3cpz",FALSE,0,NA,2022-10-28 01:30:00,TRUE,NA,"1585806052179714049",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","3NewsNowOmaha",0,FALSE,FALSE,NA,NA
"@omaha_scanner Bad choices by said party.   A reminder #omaha.  #CCW is a great way to protect yourself.  Crime is not discriminatory.",FALSE,0,"omaha_scanner",2022-10-28 01:27:14,FALSE,"1585804128843956224","1585805358656032769","1039931087416221696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omahadrummer",0,FALSE,FALSE,NA,NA
"#Omaha I-680 NB @ Pacific St.

Double Left Lane Closure for night time road work.

Reduce Speed, Keep Right in the… https://t.co/RtuWdctMCM",FALSE,0,NA,2022-10-28 01:21:01,TRUE,NA,"1585803790439137281",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NDOTomaha",1,FALSE,FALSE,NA,NA
"RT @Debra_Hollander: Email only: TheDebraHollander@protonmail.com

Currently available:
#Wichita 10/25
#KansasCity 10/26-28
#QuadCities 11/…",FALSE,0,NA,2022-10-28 01:18:02,FALSE,NA,"1585803043009794049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DateIowa",11,TRUE,FALSE,NA,NA
"RT @Debra_Hollander: Email only: TheDebraHollander@protonmail.com

Currently available:
#Wichita 10/25
#KansasCity 10/26-28
#QuadCities 11/…",FALSE,0,NA,2022-10-28 01:17:33,FALSE,NA,"1585802918309285888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KelseyBelle_XO",11,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 01:13:06,FALSE,NA,"1585801800116236289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_PurposedtoWin",30,TRUE,FALSE,NA,NA
"RT @careerlink4jobs: New #jobopenings the Stephen Center, Inc. is #HIRINGNOW in Omaha Nebraska #healthcareprofessionals #HiringAlert #kitch…",FALSE,0,NA,2022-10-28 01:11:12,FALSE,NA,"1585801320853913600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",1,TRUE,FALSE,NA,NA
"RT @NDOTomaha: #Omaha W. Dodge Rd WB @ Regency Pkwy

Right Lane Closed for night time road work.

Reduce Speed, Keep Left in the Area. http…",FALSE,0,NA,2022-10-28 01:10:21,FALSE,NA,"1585801108290785281",NA,"<a href=""https://huginn-dfw.monarchsystems.net"" rel=""nofollow"">Waze Huginn DFW</a>","waze_omaha",1,TRUE,FALSE,NA,NA
"RT @careerlink4jobs: New #JobAlert #jobopenings Midwest Maintenance is  #HIRINGNOW for #maintenance #cleaning #EVENT #cleaning janitor cust…",FALSE,0,NA,2022-10-28 01:10:18,FALSE,NA,"1585801093853765632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeZeigle",1,TRUE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 01:08:03,FALSE,NA,"1585800528977608704",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bullshit2110",30,TRUE,FALSE,NA,NA
"#Omaha W. Dodge Rd WB @ Regency Pkwy

Right Lane Closed for night time road work.

Reduce Speed, Keep Left in the A… https://t.co/W1wozkME3Q",FALSE,0,NA,2022-10-28 01:05:38,TRUE,NA,"1585799919306043392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NDOTomaha",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 01:04:55,FALSE,NA,"1585799740049997829",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hubert_shubert",30,TRUE,FALSE,NA,NA
"RT @TonyVargas: We had so much fun at @OmahaZoo's Ghouls and Glow event last weekend! It was nice to take a little break from campaigning i…",FALSE,0,NA,2022-10-28 01:04:15,FALSE,NA,"1585799573578072065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevinLi58530992",22,TRUE,FALSE,NA,NA
"UF's faculty senate passed a no-confidence resolution about hiring Ben Sasse with a vote of 72-16. #Omaha #NESen… https://t.co/CP42f058Md",FALSE,3,NA,2022-10-28 01:03:15,TRUE,NA,"1585799319831334914",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MissysDayOff",1,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 01:02:29,FALSE,NA,"1585799128671571974",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carla_chatman",30,TRUE,FALSE,NA,NA
"Are you feeling stressed from increased everyday prices? You are not alone, United Way of the Midlands said they ha… https://t.co/PQjPOk83zk",FALSE,2,NA,2022-10-28 01:00:01,TRUE,NA,"1585798506123362304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","3NewsNowOmaha",0,FALSE,FALSE,NA,NA
"RT @CopelandNetwork: “This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #…",FALSE,0,NA,2022-10-28 00:52:41,FALSE,NA,"1585796663762980866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rockmayfield94",30,TRUE,FALSE,NA,NA
"“This nation belongs to God.” - Kenneth Copeland 

#KCMEvent #Omaha #Nebraska #JesusIsLord #VictoryCampaign #Victory #Faith",FALSE,282,NA,2022-10-28 00:44:58,FALSE,NA,"1585794719136612352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CopelandNetwork",30,FALSE,FALSE,NA,NA
"@OWHnews @OWHLiving have you heard the breaking rumors re: Berkshire Hathaway?!
Apparently, Warren Buffett has a ha… https://t.co/rAJhGc3eZI",FALSE,0,"OWHnews",2022-10-28 00:34:08,TRUE,NA,"1585791992566468608","15163577","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pbtreehouse",0,FALSE,FALSE,NA,NA
"RT @TonyVargas: We had so much fun at @OmahaZoo's Ghouls and Glow event last weekend! It was nice to take a little break from campaigning i…",FALSE,0,NA,2022-10-28 00:32:59,FALSE,NA,"1585791702043750401",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jbradford1959",22,TRUE,FALSE,NA,NA
"RT @TonyVargas: We had so much fun at @OmahaZoo's Ghouls and Glow event last weekend! It was nice to take a little break from campaigning i…",FALSE,0,NA,2022-10-28 00:29:04,FALSE,NA,"1585790717372211201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omahajays",22,TRUE,FALSE,NA,NA
"Women Slim Leggings High Waist Elastic Push Up Four Pockets Legging Female Workout Fitness Leggins Femme Casual New… https://t.co/nUUaiEWJQz",FALSE,1,NA,2022-10-28 00:20:55,TRUE,NA,"1585788668404539392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmbitionSensual",0,FALSE,FALSE,NA,NA
